Month,Year,Postcode,# of Bonds 
September,2018,2093,67
September,2018,2094,25
September,2018,2095,126
September,2018,2096,103
September,2018,2097,40
September,2018,2099,175
September,2018,2100,55
September,2018,2101,73
September,2018,2102,19
September,2018,2103,28
September,2018,2104,1
September,2018,2105,1
September,2018,2106,21
September,2018,2107,37
September,2018,2108,4
September,2018,2110,12
September,2018,2111,62
September,2018,2112,155
September,2018,2113,123
September,2018,2114,122
September,2018,2115,43
September,2018,2116,25
September,2018,2117,57
September,2018,2118,90
September,2018,2119,15
September,2018,2120,33
September,2018,2121,205
September,2018,2122,147
September,2018,2125,16
September,2018,2126,24
September,2018,2127,246
September,2018,2128,10
September,2018,2130,60
September,2018,2131,141
September,2018,2132,24
September,2018,2133,20
September,2018,2134,94
September,2018,2135,102
September,2018,2136,20
September,2018,2137,114
September,2018,2138,127
September,2018,2140,148
September,2018,2141,90
September,2018,2142,118
September,2018,2143,19
September,2018,2144,119
September,2018,2145,366
September,2018,2146,45
September,2018,2147,78
September,2018,2148,257
September,2018,2150,380
September,2018,2151,79
September,2018,2152,73
September,2018,2153,119
September,2018,2154,80
September,2018,2155,185
September,2018,2156,9
September,2018,2157,3
September,2018,2158,9
September,2018,2159,3
September,2018,2160,150
September,2018,2161,96
September,2018,2162,40
September,2018,2163,31
September,2018,2164,37
September,2018,2165,132
September,2018,2166,148
September,2018,2167,24
September,2018,2168,65
September,2018,2170,477
September,2018,2171,64
September,2018,2173,30
September,2018,2174,22
September,2018,2176,69
September,2018,2177,13
September,2018,2178,7
September,2018,2179,26
September,2018,2190,45
September,2018,2191,9
September,2018,2192,50
September,2018,2193,68
September,2018,2194,100
September,2018,2195,102
September,2018,2196,108
September,2018,2197,17
September,2018,2198,10
September,2018,2199,41
September,2018,2200,183
September,2018,2203,135
September,2018,2204,124
September,2018,2205,199
September,2018,2206,36
September,2018,2207,56
September,2018,2208,31
September,2018,2209,32
September,2018,2210,60
September,2018,2211,31
September,2018,2212,42
September,2018,2213,50
September,2018,2214,7
September,2018,2216,134
September,2018,2217,124
September,2018,2218,53
September,2018,2219,38
September,2018,2220,181
September,2018,2221,20
September,2018,2222,38
September,2018,2223,59
September,2018,2224,24
September,2018,2225,3
September,2018,2226,11
September,2018,2227,48
September,2018,2228,53
September,2018,2229,99
September,2018,2230,154
September,2018,2231,3
September,2018,2232,84
September,2018,2233,29
September,2018,2234,21
September,2018,2250,196
September,2018,2251,50
September,2018,2256,48
September,2018,2257,97
September,2018,2258,7
September,2018,2259,172
September,2018,2260,67
September,2018,2261,138
September,2018,2262,46
September,2018,2263,82
September,2018,2264,45
September,2018,2265,14
September,2018,2267,6
September,2018,2278,3
September,2018,2280,53
September,2018,2281,28
September,2018,2282,17
September,2018,2283,44
September,2018,2284,31
September,2018,2285,83
September,2018,2286,8
September,2018,2287,132
September,2018,2289,57
September,2018,2290,79
September,2018,2291,54
September,2018,2292,11
September,2018,2293,42
September,2018,2294,15
September,2018,2295,26
September,2018,2296,17
September,2018,2297,7
September,2018,2298,46
September,2018,2299,60
September,2018,2300,126
September,2018,2302,13
September,2018,2303,41
September,2018,2304,75
September,2018,2305,33
September,2018,2306,10
September,2018,2307,19
September,2018,2315,57
September,2018,2316,16
September,2018,2317,14
September,2018,2318,21
September,2018,2319,21
September,2018,2320,84
September,2018,2321,49
September,2018,2322,52
September,2018,2323,60
September,2018,2324,61
September,2018,2325,95
September,2018,2326,14
September,2018,2327,25
September,2018,2328,5
September,2018,2329,2
September,2018,2330,51
September,2018,2333,62
September,2018,2334,6
September,2018,2335,15
September,2018,2336,2
September,2018,2337,22
September,2018,2338,2
September,2018,2340,181
September,2018,2341,8
September,2018,2343,13
September,2018,2344,1
September,2018,2346,8
September,2018,2347,3
September,2018,2350,88
September,2018,2352,5
September,2018,2354,1
September,2018,2355,4
September,2018,2357,9
September,2018,2358,7
September,2018,2360,50
September,2018,2361,2
September,2018,2365,10
September,2018,2369,1
September,2018,2370,26
September,2018,2372,18
September,2018,2380,47
September,2018,2381,1
September,2018,2382,9
September,2018,2388,3
September,2018,2390,27
September,2018,2395,1
September,2018,2400,40
September,2018,2404,4
September,2018,2406,1
September,2018,2408,1
September,2018,2415,1
September,2018,2420,8
September,2018,2422,11
September,2018,2423,4
September,2018,2424,2
September,2018,2425,1
September,2018,2427,6
September,2018,2428,77
September,2018,2429,15
September,2018,2430,103
September,2018,2431,20
September,2018,2439,7
September,2018,2440,53
September,2018,2441,9
September,2018,2443,19
September,2018,2444,196
September,2018,2445,16
September,2018,2446,30
September,2018,2447,12
September,2018,2448,35
September,2018,2449,1
September,2018,2450,155
September,2018,2452,41
September,2018,2453,5
September,2018,2454,15
September,2018,2455,7
September,2018,2456,31
September,2018,2460,63
September,2018,2462,3
September,2018,2463,24
September,2018,2464,35
September,2018,2466,2
September,2018,2469,4
September,2018,2470,26
September,2018,2471,4
September,2018,2472,4
September,2018,2473,13
September,2018,2474,16
September,2018,2477,20
September,2018,2478,90
September,2018,2479,15
September,2018,2480,83
September,2018,2481,66
September,2018,2482,16
September,2018,2483,30
September,2018,2484,33
September,2018,2485,46
September,2018,2486,44
September,2018,2487,47
September,2018,2488,15
September,2018,2489,21
September,2018,2490,3
September,2018,2500,208
September,2018,2502,36
September,2018,2505,19
September,2018,2506,9
September,2018,2508,19
September,2018,2515,34
September,2018,2516,10
September,2018,2517,24
September,2018,2518,65
September,2018,2519,39
September,2018,2525,16
September,2018,2526,12
September,2018,2527,43
September,2018,2528,33
September,2018,2529,75
September,2018,2530,42
September,2018,2533,35
September,2018,2534,8
September,2018,2535,7
September,2018,2536,76
September,2018,2537,26
September,2018,2538,6
September,2018,2539,63
September,2018,2540,110
September,2018,2541,106
September,2018,2546,21
September,2018,2548,43
September,2018,2549,2
September,2018,2550,30
September,2018,2551,5
September,2018,2555,1
September,2018,2556,3
September,2018,2557,41
September,2018,2558,19
September,2018,2559,7
September,2018,2560,220
September,2018,2563,1
September,2018,2564,25
September,2018,2565,86
September,2018,2566,48
September,2018,2567,76
September,2018,2568,2
September,2018,2569,1
September,2018,2570,156
September,2018,2571,19
September,2018,2572,3
September,2018,2573,16
September,2018,2574,4
September,2018,2575,31
September,2018,2576,26
September,2018,2577,32
September,2018,2578,7
September,2018,2579,9
September,2018,2580,74
September,2018,2582,16
September,2018,2583,2
September,2018,2586,3
September,2018,2587,4
September,2018,2590,17
September,2018,2594,24
September,2018,2618,1
September,2018,2619,8
September,2018,2620,82
September,2018,2621,15
September,2018,2622,7
September,2018,2623,1
September,2018,2627,8
September,2018,2628,4
September,2018,2630,39
September,2018,2632,3
September,2018,2640,147
September,2018,2641,73
September,2018,2642,2
September,2018,2643,7
September,2018,2644,1
September,2018,2646,17
September,2018,2647,8
September,2018,2648,6
September,2018,2650,197
September,2018,2651,7
September,2018,2652,2
September,2018,2653,5
September,2018,2655,1
September,2018,2656,1
September,2018,2658,1
September,2018,2660,1
September,2018,2663,13
September,2018,2665,1
September,2018,2666,11
September,2018,2669,1
September,2018,2671,3
September,2018,2672,1
September,2018,2675,2
September,2018,2680,57
September,2018,2681,2
September,2018,2700,8
September,2018,2701,5
September,2018,2705,11
September,2018,2706,1
September,2018,2707,1
September,2018,2710,35
September,2018,2711,10
September,2018,2712,1
September,2018,2713,2
September,2018,2714,4
September,2018,2715,2
September,2018,2716,4
September,2018,2717,2
September,2018,2720,24
September,2018,2722,3
September,2018,2727,1
September,2018,2729,1
September,2018,2730,1
September,2018,2731,21
September,2018,2732,5
September,2018,2733,1
September,2018,2736,1
September,2018,2737,1
September,2018,2738,3
September,2018,2739,16
September,2018,2745,64
September,2018,2747,170
September,2018,2749,28
September,2018,2750,198
September,2018,2752,4
September,2018,2753,59
September,2018,2754,19
September,2018,2756,75
September,2018,2757,1
September,2018,2758,7
September,2018,2759,40
September,2018,2760,153
September,2018,2761,77
September,2018,2762,64
September,2018,2763,82
September,2018,2765,96
September,2018,2766,45
September,2018,2767,41
September,2018,2768,58
September,2018,2769,42
September,2018,2770,187
September,2018,2773,5
September,2018,2774,10
September,2018,2775,1
September,2018,2776,4
September,2018,2777,19
September,2018,2778,1
September,2018,2779,6
September,2018,2780,47
September,2018,2782,18
September,2018,2783,5
September,2018,2784,5
September,2018,2785,18
September,2018,2786,3
September,2018,2787,2
September,2018,2790,32
September,2018,2794,17
September,2018,2795,167
September,2018,2798,2
September,2018,2799,9
September,2018,2800,125
September,2018,2804,3
September,2018,2806,2
September,2018,2807,1
September,2018,2810,8
September,2018,2820,21
September,2018,2821,9
September,2018,2823,3
September,2018,2824,10
September,2018,2825,3
September,2018,2827,21
September,2018,2828,1
September,2018,2829,3
September,2018,2830,154
September,2018,2831,2
September,2018,2832,4
September,2018,2833,1
September,2018,2834,6
September,2018,2835,11
September,2018,2840,6
September,2018,2842,1
September,2018,2843,1
September,2018,2844,3
September,2018,2845,5
September,2018,2847,1
September,2018,2848,8
September,2018,2849,5
September,2018,2850,71
September,2018,2852,11
September,2018,2864,1
September,2018,2866,2
September,2018,2869,3
September,2018,2870,29
September,2018,2871,17
September,2018,2874,1
September,2018,2875,1
September,2018,2877,9
September,2018,2878,1
September,2018,2880,49
September,2019,2000,494
September,2019,2007,106
September,2019,2008,211
September,2019,2009,124
September,2019,2010,327
September,2019,2011,292
September,2019,2015,100
September,2019,2016,134
September,2019,2017,380
September,2019,2018,150
September,2019,2019,62
September,2019,2020,197
September,2019,2021,160
September,2019,2022,123
September,2019,2023,55
September,2019,2024,69
September,2019,2025,41
September,2019,2026,382
September,2019,2027,67
September,2019,2028,41
September,2019,2029,63
September,2019,2030,48
September,2019,2031,255
September,2019,2032,165
September,2019,2033,101
September,2019,2034,175
September,2019,2035,203
September,2019,2036,153
September,2019,2037,149
September,2019,2038,46
September,2019,2039,58
September,2019,2040,130
September,2019,2041,93
September,2019,2042,198
September,2019,2043,89
September,2019,2044,50
September,2019,2045,13
September,2019,2046,120
September,2019,2047,72
September,2019,2048,46
September,2019,2049,89
September,2019,2050,96
September,2019,2059,1
September,2019,2060,199
September,2019,2061,68
September,2019,2062,38
September,2019,2063,23
September,2019,2064,61
September,2019,2065,269
September,2019,2066,133
September,2019,2067,159
September,2019,2068,46
September,2019,2069,37
September,2019,2070,55
September,2019,2071,34
September,2019,2072,28
September,2019,2073,41
September,2019,2074,46
September,2019,2075,39
September,2019,2076,40
September,2019,2077,216
